order_id,order_date,customer_id,product_id,product_category,vendor_id,vendor_name,price,quantity,revenue
19214,2023-03-21,C1046,E193,Electronics,V004,Vendor D,360.63,4,1442.52
19215,2023-03-21,C1014,E193,Electronics,V002,Vendor B,371.59,1,371.59
19216,2023-03-21,C1031,E199,Electronics,V003,Vendor C,177.71,2,355.42
19217,2023-03-21,C1042,E138,Electronics,V003,Vendor C,188.43,3,565.29
19218,2023-03-21,C1042,P261,Pharma,V002,Vendor B,64.49,2,128.98
19219,2023-03-21,C1038,P261,Pharma,V004,Vendor D,99.14,1,99.14
19220,2023-03-21,C1038,P255,Pharma,V004,Vendor D,80.25,1,80.25
19221,2023-03-21,C1054,E179,Electronics,V002,Vendor B,257.43,4,1029.72
19222,2023-03-21,C1033,P290,Pharma,V004,Vendor D,55.04,5,275.2
19223,2023-03-21,C1054,P261,Pharma,V003,Vendor C,34.33,5,171.65
19224,2023-03-21,C1022,P205,Pharma,V003,Vendor C,90.73,2,181.46
19225,2023-03-21,C1031,E138,Electronics,V004,Vendor D,451.73,2,903.46
19226,2023-03-21,C1081,E138,Electronics,V002,Vendor B,383.0,4,1532.0
19227,2023-03-21,C1035,P290,Pharma,V003,Vendor C,68.05,3,204.15
19228,2023-03-21,C1022,E199,Electronics,V004,Vendor D,477.94,4,1911.76
19229,2023-03-21,C1029,E169,Electronics,V004,Vendor D,462.1,3,1386.3
19230,2023-03-21,C1099,P205,Pharma,V003,Vendor C,77.11,4,308.44
19231,2023-03-21,C1088,P261,Pharma,V004,Vendor D,62.37,5,311.85
19232,2023-03-21,C1051,P255,Pharma,V003,Vendor C,96.39,3,289.17
19233,2023-03-22,C1072,P205,Pharma,V003,Vendor C,62.22,3,186.66
19234,2023-03-22,C1062,E138,Electronics,V002,Vendor B,338.49,5,1692.45
19235,2023-03-22,C1047,P261,Pharma,V001,Vendor A,78.01,5,390.05
19236,2023-03-22,C1079,P207,Pharma,V004,Vendor D,94.27,1,94.27
19237,2023-03-22,C1038,P205,Pharma,V003,Vendor C,25.91,1,25.91
19238,2023-03-22,C1060,P255,Pharma,V002,Vendor B,93.11,5,465.55
19239,2023-03-22,C1031,P207,Pharma,V003,Vendor C,78.3,1,78.3
19240,2023-03-22,C1020,P255,Pharma,V004,Vendor D,96.53,5,482.65
19241,2023-03-22,C1099,P255,Pharma,V004,Vendor D,46.61,4,186.44
19242,2023-03-22,C1055,P255,Pharma,V002,Vendor B,23.85,2,47.7
19243,2023-03-22,C1043,P261,Pharma,V004,Vendor D,34.15,3,102.45
19244,2023-03-22,C1016,P290,Pharma,V003,Vendor C,50.36,4,201.44
19245,2023-03-22,C1095,P261,Pharma,V002,Vendor B,35.3,4,141.2
19246,2023-03-22,C1037,E193,Electronics,V004,Vendor D,318.93,5,1594.65
19247,2023-03-22,C1063,E199,Electronics,V002,Vendor B,489.13,3,1467.39
19248,2023-03-22,C1038,P205,Pharma,V003,Vendor C,48.54,1,48.54
19249,2023-03-22,C1060,P205,Pharma,V002,Vendor B,92.79,1,92.79
19250,2023-03-22,C1082,P207,Pharma,V004,Vendor D,43.12,4,172.48
19251,2023-03-22,C1025,E199,Electronics,V002,Vendor B,222.84,2,445.68
19252,2023-03-23,C1041,P255,Pharma,V002,Vendor B,77.88,2,155.76
19253,2023-03-23,C1084,E169,Electronics,V004,Vendor D,334.12,3,1002.36
19254,2023-03-23,C1070,P255,Pharma,V004,Vendor D,58.04,1,58.04
19255,2023-03-23,C1031,E199,Electronics,V001,Vendor A,386.2,5,1931.0
19256,2023-03-23,C1052,E179,Electronics,V004,Vendor D,283.29,2,566.58
19257,2023-03-23,C1093,E199,Electronics,V002,Vendor B,383.65,2,767.3
19258,2023-03-23,C1037,E199,Electronics,V004,Vendor D,476.84,1,476.84
19259,2023-03-23,C1075,P261,Pharma,V001,Vendor A,59.17,5,295.85
19260,2023-03-23,C1053,P205,Pharma,V003,Vendor C,71.22,4,284.88
19261,2023-03-23,C1028,P290,Pharma,V001,Vendor A,98.04,5,490.2
19262,2023-03-23,C1012,P207,Pharma,V002,Vendor B,81.98,1,81.98
19263,2023-03-23,C1088,P207,Pharma,V001,Vendor A,46.1,5,230.5
19264,2023-03-23,C1003,E193,Electronics,V001,Vendor A,420.19,3,1260.57
19265,2023-03-23,C1063,P261,Pharma,V004,Vendor D,84.36,2,168.72
19266,2023-03-23,C1016,P207,Pharma,V001,Vendor A,78.79,5,393.95
19267,2023-03-23,C1060,P261,Pharma,V001,Vendor A,82.42,4,329.68
19268,2023-03-23,C1012,P255,Pharma,V004,Vendor D,27.83,5,139.15
19269,2023-03-23,C1061,P290,Pharma,V001,Vendor A,39.39,2,78.78
19270,2023-03-23,C1071,E193,Electronics,V004,Vendor D,339.23,4,1356.92
19271,2023-03-23,C1093,E169,Electronics,V002,Vendor B,229.65,2,459.3
19272,2023-03-23,C1015,E193,Electronics,V001,Vendor A,486.92,5,2434.6
19273,2023-03-23,C1036,E138,Electronics,V002,Vendor B,368.2,1,368.2
19274,2023-03-23,C1075,P255,Pharma,V004,Vendor D,48.32,1,48.32
19275,2023-03-23,C1050,E193,Electronics,V003,Vendor C,359.48,1,359.48
19276,2023-03-23,C1082,E169,Electronics,V002,Vendor B,252.55,1,252.55
19277,2023-03-23,C1095,E199,Electronics,V002,Vendor B,397.27,1,397.27
19278,2023-03-23,C1049,P255,Pharma,V003,Vendor C,65.39,5,326.95
19279,2023-03-23,C1096,P207,Pharma,V002,Vendor B,97.17,3,291.51
19280,2023-03-23,C1024,P290,Pharma,V001,Vendor A,36.92,1,36.92
19281,2023-03-23,C1058,P261,Pharma,V003,Vendor C,57.61,4,230.44
19282,2023-03-24,C1001,E193,Electronics,V004,Vendor D,247.75,5,1238.75
19283,2023-03-24,C1073,P255,Pharma,V001,Vendor A,76.01,5,380.05
19284,2023-03-24,C1085,E179,Electronics,V002,Vendor B,248.07,4,992.28
19285,2023-03-24,C1082,P207,Pharma,V004,Vendor D,22.99,4,91.96
19286,2023-03-24,C1091,P255,Pharma,V004,Vendor D,86.24,4,344.96
19287,2023-03-24,C1011,P290,Pharma,V004,Vendor D,40.6,5,203.0
19288,2023-03-24,C1057,E179,Electronics,V004,Vendor D,387.98,4,1551.92
19289,2023-03-24,C1087,P290,Pharma,V002,Vendor B,33.68,1,33.68
19290,2023-03-24,C1027,P255,Pharma,V002,Vendor B,91.98,1,91.98
19291,2023-03-24,C1076,E179,Electronics,V001,Vendor A,409.5,3,1228.5
19292,2023-03-24,C1013,E138,Electronics,V001,Vendor A,213.95,3,641.85
19293,2023-03-24,C1021,E169,Electronics,V001,Vendor A,252.91,4,1011.64
19294,2023-03-24,C1014,P207,Pharma,V002,Vendor B,92.47,2,184.94
19295,2023-03-24,C1072,P290,Pharma,V003,Vendor C,93.59,3,280.77
19296,2023-03-24,C1093,P290,Pharma,V001,Vendor A,34.89,3,104.67
19297,2023-03-24,C1097,P205,Pharma,V002,Vendor B,40.78,2,81.56
19298,2023-03-24,C1028,P261,Pharma,V003,Vendor C,31.51,1,31.51
19299,2023-03-24,C1034,P261,Pharma,V004,Vendor D,57.91,5,289.55
19300,2023-03-24,C1085,E138,Electronics,V004,Vendor D,166.53,5,832.65
19301,2023-03-24,C1084,P261,Pharma,V003,Vendor C,26.66,5,133.3
19302,2023-03-25,C1068,E179,Electronics,V003,Vendor C,478.72,5,2393.6
19303,2023-03-25,C1005,P290,Pharma,V003,Vendor C,82.44,3,247.32
19304,2023-03-25,C1011,E179,Electronics,V001,Vendor A,384.47,3,1153.41
19305,2023-03-25,C1055,P207,Pharma,V002,Vendor B,63.06,3,189.18
19306,2023-03-25,C1004,E179,Electronics,V003,Vendor C,251.24,3,753.72
19307,2023-03-25,C1069,E179,Electronics,V001,Vendor A,383.27,4,1533.08
19308,2023-03-25,C1051,E179,Electronics,V003,Vendor C,330.8,4,1323.2
19309,2023-03-25,C1074,P290,Pharma,V001,Vendor A,34.03,3,102.09
19310,2023-03-25,C1098,E179,Electronics,V001,Vendor A,264.73,1,264.73
19311,2023-03-25,C1039,E193,Electronics,V001,Vendor A,284.75,1,284.75
19312,2023-03-25,C1019,P290,Pharma,V004,Vendor D,80.55,4,322.2
19313,2023-03-25,C1053,E179,Electronics,V004,Vendor D,430.11,4,1720.44
19314,2023-03-25,C1069,P205,Pharma,V001,Vendor A,87.23,4,348.92
19315,2023-03-25,C1079,P290,Pharma,V001,Vendor A,98.86,4,395.44
19316,2023-03-25,C1031,P255,Pharma,V002,Vendor B,89.5,5,447.5
19317,2023-03-25,C1015,E193,Electronics,V003,Vendor C,286.68,4,1146.72
19318,2023-03-25,C1064,E169,Electronics,V003,Vendor C,346.59,5,1732.95
19319,2023-03-26,C1070,P255,Pharma,V002,Vendor B,99.7,4,398.8
19320,2023-03-26,C1007,P261,Pharma,V003,Vendor C,76.4,2,152.8
19321,2023-03-26,C1025,P205,Pharma,V004,Vendor D,27.8,5,139.0
19322,2023-03-26,C1007,P207,Pharma,V001,Vendor A,72.28,5,361.4
19323,2023-03-26,C1062,E199,Electronics,V001,Vendor A,485.79,4,1943.16
19324,2023-03-26,C1026,P290,Pharma,V004,Vendor D,33.65,2,67.3
19325,2023-03-26,C1007,E179,Electronics,V003,Vendor C,275.72,1,275.72
19326,2023-03-26,C1100,E138,Electronics,V001,Vendor A,299.35,5,1496.75
19327,2023-03-26,C1089,P205,Pharma,V004,Vendor D,31.1,2,62.2
19328,2023-03-26,C1014,P261,Pharma,V002,Vendor B,84.18,1,84.18
19329,2023-03-26,C1100,P205,Pharma,V003,Vendor C,62.51,1,62.51
19330,2023-03-26,C1002,P261,Pharma,V003,Vendor C,39.28,2,78.56
19331,2023-03-26,C1059,E179,Electronics,V002,Vendor B,237.91,3,713.73
19332,2023-03-26,C1066,P290,Pharma,V001,Vendor A,73.53,5,367.65
19333,2023-03-26,C1037,P205,Pharma,V001,Vendor A,23.19,5,115.95
19334,2023-03-26,C1016,P290,Pharma,V004,Vendor D,98.32,3,294.96
19335,2023-03-26,C1080,P255,Pharma,V003,Vendor C,22.1,1,22.1
19336,2023-03-26,C1017,E138,Electronics,V001,Vendor A,397.27,5,1986.35
19337,2023-03-26,C1098,P290,Pharma,V002,Vendor B,37.4,4,149.6
19338,2023-03-26,C1055,E138,Electronics,V003,Vendor C,150.26,2,300.52
19339,2023-03-26,C1062,P207,Pharma,V003,Vendor C,90.65,3,271.95
19340,2023-03-26,C1054,E193,Electronics,V001,Vendor A,231.55,3,694.65
19341,2023-03-26,C1030,P290,Pharma,V001,Vendor A,99.45,4,397.8
19342,2023-03-26,C1004,E138,Electronics,V003,Vendor C,388.86,4,1555.44
19343,2023-03-26,C1078,P205,Pharma,V004,Vendor D,64.42,5,322.1
19344,2023-03-26,C1015,P290,Pharma,V003,Vendor C,21.63,2,43.26
19345,2023-03-26,C1021,P261,Pharma,V002,Vendor B,77.05,5,385.25
19346,2023-03-27,C1015,P255,Pharma,V003,Vendor C,53.82,1,53.82
19347,2023-03-27,C1006,P205,Pharma,V002,Vendor B,87.01,2,174.02
19348,2023-03-27,C1010,P255,Pharma,V002,Vendor B,71.42,1,71.42
19349,2023-03-27,C1042,P205,Pharma,V004,Vendor D,31.84,2,63.68
19350,2023-03-27,C1076,P207,Pharma,V002,Vendor B,88.6,4,354.4
19351,2023-03-27,C1049,P205,Pharma,V004,Vendor D,54.01,4,216.04
19352,2023-03-27,C1070,P255,Pharma,V003,Vendor C,35.95,4,143.8
19353,2023-03-27,C1043,E193,Electronics,V003,Vendor C,350.04,5,1750.2
19354,2023-03-27,C1022,E138,Electronics,V003,Vendor C,261.48,4,1045.92
19355,2023-03-27,C1009,P205,Pharma,V002,Vendor B,69.22,1,69.22
19356,2023-03-27,C1081,E169,Electronics,V003,Vendor C,443.81,1,443.81
19357,2023-03-27,C1062,P205,Pharma,V004,Vendor D,56.18,5,280.9
19358,2023-03-27,C1074,E199,Electronics,V003,Vendor C,267.04,4,1068.16
19359,2023-03-27,C1066,E199,Electronics,V003,Vendor C,154.2,4,616.8
19360,2023-03-27,C1054,P207,Pharma,V003,Vendor C,65.59,3,196.77
19361,2023-03-27,C1064,P290,Pharma,V002,Vendor B,31.57,2,63.14
19362,2023-03-27,C1007,P205,Pharma,V003,Vendor C,33.08,5,165.4
19363,2023-03-27,C1013,E199,Electronics,V003,Vendor C,207.53,5,1037.65
19364,2023-03-27,C1055,P207,Pharma,V003,Vendor C,25.01,3,75.03
19365,2023-03-27,C1084,E138,Electronics,V002,Vendor B,386.36,2,772.72
19366,2023-03-27,C1046,E169,Electronics,V003,Vendor C,226.57,3,679.71
19367,2023-03-27,C1018,P261,Pharma,V004,Vendor D,96.65,3,289.95
19368,2023-03-27,C1081,P205,Pharma,V004,Vendor D,84.12,4,336.48
19369,2023-03-27,C1019,E138,Electronics,V004,Vendor D,234.58,1,234.58
19370,2023-03-27,C1017,P255,Pharma,V004,Vendor D,23.28,1,23.28
19371,2023-03-27,C1046,P205,Pharma,V003,Vendor C,90.84,3,272.52
19372,2023-03-27,C1048,P205,Pharma,V004,Vendor D,51.66,3,154.98
19373,2023-03-27,C1002,P205,Pharma,V001,Vendor A,79.49,5,397.45
19374,2023-03-27,C1037,E169,Electronics,V001,Vendor A,353.87,2,707.74
19375,2023-03-27,C1028,E179,Electronics,V004,Vendor D,388.1,1,388.1
19376,2023-03-27,C1065,E138,Electronics,V002,Vendor B,325.08,2,650.16
19377,2023-03-27,C1033,P205,Pharma,V004,Vendor D,70.85,3,212.55
19378,2023-03-27,C1099,P205,Pharma,V001,Vendor A,20.48,3,61.44
19379,2023-03-28,C1000,P207,Pharma,V004,Vendor D,89.95,1,89.95
19380,2023-03-28,C1069,P290,Pharma,V001,Vendor A,64.23,2,128.46
19381,2023-03-28,C1086,E169,Electronics,V001,Vendor A,188.81,5,944.05
19382,2023-03-28,C1062,P261,Pharma,V002,Vendor B,60.53,1,60.53
19383,2023-03-28,C1000,P207,Pharma,V004,Vendor D,45.92,3,137.76
19384,2023-03-28,C1021,E193,Electronics,V001,Vendor A,235.56,2,471.12
19385,2023-03-28,C1015,E169,Electronics,V002,Vendor B,429.64,3,1288.92
19386,2023-03-28,C1017,P261,Pharma,V002,Vendor B,71.37,1,71.37
19387,2023-03-28,C1070,P261,Pharma,V002,Vendor B,96.58,2,193.16
19388,2023-03-28,C1022,P290,Pharma,V002,Vendor B,72.29,4,289.16
19389,2023-03-28,C1036,P205,Pharma,V003,Vendor C,46.04,2,92.08
19390,2023-03-28,C1060,E169,Electronics,V002,Vendor B,435.02,5,2175.1
19391,2023-03-28,C1067,P261,Pharma,V003,Vendor C,67.58,4,270.32
19392,2023-03-28,C1077,P290,Pharma,V003,Vendor C,29.51,2,59.02
19393,2023-03-28,C1004,E179,Electronics,V003,Vendor C,375.11,5,1875.55
19394,2023-03-28,C1011,P205,Pharma,V003,Vendor C,29.12,3,87.36
19395,2023-03-28,C1057,E199,Electronics,V001,Vendor A,400.22,3,1200.66
19396,2023-03-28,C1029,P255,Pharma,V001,Vendor A,90.68,5,453.4
19397,2023-03-28,C1090,E179,Electronics,V002,Vendor B,202.39,5,1011.95
19398,2023-03-29,C1044,P205,Pharma,V003,Vendor C,29.44,5,147.2
19399,2023-03-29,C1024,P255,Pharma,V004,Vendor D,40.81,3,122.43
19400,2023-03-29,C1018,P261,Pharma,V002,Vendor B,66.79,1,66.79
19401,2023-03-29,C1000,P207,Pharma,V003,Vendor C,80.25,4,321.0
19402,2023-03-29,C1015,P255,Pharma,V004,Vendor D,44.82,2,89.64
19403,2023-03-29,C1071,E179,Electronics,V004,Vendor D,254.09,5,1270.45
19404,2023-03-29,C1067,P261,Pharma,V001,Vendor A,28.65,5,143.25
19405,2023-03-29,C1016,E199,Electronics,V001,Vendor A,312.13,5,1560.65
19406,2023-03-29,C1009,P205,Pharma,V003,Vendor C,27.83,4,111.32
19407,2023-03-29,C1013,P290,Pharma,V003,Vendor C,85.06,5,425.3
19408,2023-03-29,C1091,E169,Electronics,V002,Vendor B,160.11,1,160.11
19409,2023-03-29,C1038,P205,Pharma,V003,Vendor C,79.26,4,317.04
19410,2023-03-29,C1097,P261,Pharma,V001,Vendor A,27.76,4,111.04
19411,2023-03-29,C1083,E169,Electronics,V003,Vendor C,265.34,2,530.68
19412,2023-03-29,C1060,P290,Pharma,V004,Vendor D,98.57,3,295.71
19413,2023-03-29,C1058,E169,Electronics,V002,Vendor B,160.37,5,801.85
19414,2023-03-29,C1070,E179,Electronics,V002,Vendor B,462.31,4,1849.24
19415,2023-03-29,C1010,E199,Electronics,V002,Vendor B,252.21,5,1261.05
19416,2023-03-29,C1002,P207,Pharma,V002,Vendor B,73.79,3,221.37
19417,2023-03-29,C1096,E169,Electronics,V004,Vendor D,307.5,4,1230.0
19418,2023-03-29,C1071,E179,Electronics,V002,Vendor B,318.6,2,637.2
19419,2023-03-29,C1059,P290,Pharma,V001,Vendor A,82.8,3,248.4
19420,2023-03-29,C1085,E193,Electronics,V001,Vendor A,458.87,4,1835.48
19421,2023-03-29,C1028,P290,Pharma,V004,Vendor D,99.56,4,398.24
19422,2023-03-29,C1032,E193,Electronics,V004,Vendor D,367.36,2,734.72
19423,2023-03-29,C1076,P290,Pharma,V001,Vendor A,95.41,5,477.05
19424,2023-03-29,C1040,E169,Electronics,V003,Vendor C,316.61,3,949.83
19425,2023-03-30,C1044,E138,Electronics,V003,Vendor C,160.91,2,321.82
19426,2023-03-30,C1075,P290,Pharma,V003,Vendor C,34.36,4,137.44
19427,2023-03-30,C1089,E179,Electronics,V003,Vendor C,254.28,3,762.84
19428,2023-03-30,C1023,E199,Electronics,V001,Vendor A,297.03,1,297.03
19429,2023-03-30,C1053,P290,Pharma,V004,Vendor D,32.16,5,160.8
19430,2023-03-30,C1072,P205,Pharma,V003,Vendor C,43.0,2,86.0
19431,2023-03-30,C1045,P261,Pharma,V004,Vendor D,72.43,5,362.15
19432,2023-03-30,C1001,P207,Pharma,V001,Vendor A,24.08,2,48.16
19433,2023-03-30,C1093,E179,Electronics,V004,Vendor D,324.42,1,324.42
19434,2023-03-30,C1042,E138,Electronics,V004,Vendor D,386.11,3,1158.33
19435,2023-03-30,C1030,E193,Electronics,V004,Vendor D,325.3,3,975.9
19436,2023-03-30,C1096,P255,Pharma,V003,Vendor C,97.14,5,485.7
19437,2023-03-30,C1056,P205,Pharma,V001,Vendor A,77.68,5,388.4
19438,2023-03-30,C1051,P255,Pharma,V002,Vendor B,74.83,3,224.49
19439,2023-03-30,C1056,P207,Pharma,V001,Vendor A,69.0,5,345.0
19440,2023-03-30,C1028,P207,Pharma,V001,Vendor A,99.43,1,99.43
19441,2023-03-30,C1038,P290,Pharma,V001,Vendor A,93.6,2,187.2
19442,2023-03-30,C1017,P255,Pharma,V002,Vendor B,54.32,3,162.96
19443,2023-03-30,C1081,P205,Pharma,V003,Vendor C,89.46,4,357.84
19444,2023-03-30,C1024,P207,Pharma,V004,Vendor D,88.71,3,266.13
19445,2023-03-30,C1078,P290,Pharma,V002,Vendor B,99.44,3,298.32
19446,2023-03-30,C1081,P290,Pharma,V004,Vendor D,62.59,5,312.95
19447,2023-03-30,C1037,P255,Pharma,V003,Vendor C,34.51,5,172.55
19448,2023-03-30,C1058,E138,Electronics,V002,Vendor B,379.37,4,1517.48
19449,2023-03-31,C1041,E179,Electronics,V003,Vendor C,309.85,3,929.55
19450,2023-03-31,C1086,E193,Electronics,V002,Vendor B,152.9,3,458.7
19451,2023-03-31,C1095,P261,Pharma,V003,Vendor C,82.62,5,413.1
19452,2023-03-31,C1022,P261,Pharma,V003,Vendor C,26.36,2,52.72
19453,2023-03-31,C1065,P205,Pharma,V001,Vendor A,68.84,4,275.36
19454,2023-03-31,C1035,P205,Pharma,V004,Vendor D,27.71,3,83.13
19455,2023-03-31,C1090,E193,Electronics,V003,Vendor C,490.6,4,1962.4
19456,2023-03-31,C1014,P255,Pharma,V003,Vendor C,64.54,2,129.08
19457,2023-03-31,C1031,P207,Pharma,V001,Vendor A,93.59,2,187.18
19458,2023-03-31,C1041,P290,Pharma,V003,Vendor C,57.4,5,287.0
19459,2023-03-31,C1040,P207,Pharma,V003,Vendor C,44.74,2,89.48
19460,2023-03-31,C1074,P205,Pharma,V004,Vendor D,48.83,5,244.15
19461,2023-03-31,C1022,E138,Electronics,V004,Vendor D,268.62,3,805.86
19462,2023-03-31,C1001,P261,Pharma,V003,Vendor C,50.99,2,101.98
19463,2023-03-31,C1021,P255,Pharma,V004,Vendor D,36.35,5,181.75
19464,2023-03-31,C1007,P261,Pharma,V002,Vendor B,77.24,3,231.72
19465,2023-03-31,C1028,P261,Pharma,V003,Vendor C,80.79,1,80.79
19466,2023-03-31,C1086,P290,Pharma,V003,Vendor C,73.65,5,368.25
19467,2023-03-31,C1045,E193,Electronics,V002,Vendor B,280.34,4,1121.36
19468,2023-03-31,C1010,P255,Pharma,V002,Vendor B,73.91,2,147.82
19469,2023-03-31,C1067,P207,Pharma,V002,Vendor B,88.93,1,88.93
19470,2023-03-31,C1005,E169,Electronics,V001,Vendor A,209.2,2,418.4
19471,2023-03-31,C1017,E199,Electronics,V004,Vendor D,175.19,1,175.19
19472,2023-03-31,C1050,P261,Pharma,V001,Vendor A,49.29,2,98.58
19473,2023-03-31,C1056,E193,Electronics,V001,Vendor A,269.49,5,1347.45
19474,2023-03-31,C1062,E169,Electronics,V002,Vendor B,432.68,4,1730.72
19475,2023-03-31,C1076,E193,Electronics,V002,Vendor B,324.15,3,972.45
19476,2023-04-01,C1003,P255,Pharma,V001,Vendor A,82.25,4,329.0
19477,2023-04-01,C1052,E138,Electronics,V002,Vendor B,425.56,5,2127.8
19478,2023-04-01,C1015,E169,Electronics,V002,Vendor B,387.68,3,1163.04
19479,2023-04-01,C1075,P261,Pharma,V004,Vendor D,79.67,2,159.34
19480,2023-04-01,C1048,P290,Pharma,V002,Vendor B,74.33,5,371.65
19481,2023-04-01,C1060,P205,Pharma,V004,Vendor D,20.2,4,80.8
19482,2023-04-01,C1028,P261,Pharma,V003,Vendor C,63.92,5,319.6
19483,2023-04-01,C1096,E179,Electronics,V002,Vendor B,323.08,5,1615.4
19484,2023-04-01,C1015,P261,Pharma,V002,Vendor B,20.95,2,41.9
19485,2023-04-01,C1064,P205,Pharma,V003,Vendor C,95.58,2,191.16
19486,2023-04-01,C1068,E169,Electronics,V001,Vendor A,462.94,3,1388.82
19487,2023-04-01,C1023,P261,Pharma,V001,Vendor A,74.09,1,74.09
19488,2023-04-01,C1053,P205,Pharma,V001,Vendor A,20.76,4,83.04
19489,2023-04-01,C1013,P290,Pharma,V002,Vendor B,92.54,1,92.54
19490,2023-04-01,C1082,P261,Pharma,V002,Vendor B,76.55,2,153.1
19491,2023-04-01,C1047,E199,Electronics,V002,Vendor B,445.51,5,2227.55
19492,2023-04-01,C1062,E199,Electronics,V004,Vendor D,480.26,4,1921.04
19493,2023-04-01,C1010,P290,Pharma,V001,Vendor A,68.01,5,340.05
19494,2023-04-01,C1000,E179,Electronics,V001,Vendor A,490.32,5,2451.6
19495,2023-04-01,C1023,E199,Electronics,V003,Vendor C,319.98,1,319.98
19496,2023-04-01,C1055,P205,Pharma,V004,Vendor D,85.65,1,85.65
19497,2023-04-01,C1018,P261,Pharma,V003,Vendor C,31.1,4,124.4
19498,2023-04-01,C1048,E169,Electronics,V004,Vendor D,317.94,2,635.88
19499,2023-04-01,C1008,P290,Pharma,V003,Vendor C,72.25,5,361.25
19500,2023-04-01,C1045,E199,Electronics,V003,Vendor C,173.37,2,346.74
19501,2023-04-01,C1000,P207,Pharma,V002,Vendor B,86.81,1,86.81
19502,2023-04-01,C1029,P205,Pharma,V003,Vendor C,40.95,4,163.8
19503,2023-04-01,C1099,P255,Pharma,V002,Vendor B,96.49,4,385.96
19504,2023-04-02,C1017,P261,Pharma,V001,Vendor A,34.11,4,136.44
19505,2023-04-02,C1049,P207,Pharma,V004,Vendor D,95.34,3,286.02
19506,2023-04-02,C1100,P290,Pharma,V001,Vendor A,79.11,4,316.44
19507,2023-04-02,C1036,E169,Electronics,V004,Vendor D,310.07,3,930.21
19508,2023-04-02,C1037,P207,Pharma,V003,Vendor C,29.97,1,29.97
19509,2023-04-02,C1031,P207,Pharma,V001,Vendor A,42.83,2,85.66
19510,2023-04-02,C1100,E179,Electronics,V003,Vendor C,301.54,2,603.08
19511,2023-04-02,C1096,P255,Pharma,V002,Vendor B,91.25,2,182.5
19512,2023-04-02,C1086,P290,Pharma,V001,Vendor A,23.12,5,115.6
19513,2023-04-02,C1010,E138,Electronics,V004,Vendor D,357.57,5,1787.85
19514,2023-04-02,C1054,P207,Pharma,V004,Vendor D,20.9,5,104.5
19515,2023-04-02,C1043,E179,Electronics,V003,Vendor C,195.96,5,979.8
19516,2023-04-02,C1022,P207,Pharma,V004,Vendor D,84.15,4,336.6
19517,2023-04-02,C1008,E193,Electronics,V001,Vendor A,443.03,5,2215.15
19518,2023-04-02,C1100,P290,Pharma,V002,Vendor B,20.67,1,20.67
19519,2023-04-02,C1070,P205,Pharma,V003,Vendor C,41.14,3,123.42
19520,2023-04-02,C1061,P290,Pharma,V001,Vendor A,38.73,2,77.46
19521,2023-04-02,C1052,P205,Pharma,V001,Vendor A,49.85,5,249.25
19522,2023-04-02,C1019,P261,Pharma,V002,Vendor B,99.33,2,198.66
19523,2023-04-02,C1008,E179,Electronics,V004,Vendor D,281.51,4,1126.04
19524,2023-04-02,C1061,E199,Electronics,V004,Vendor D,488.19,5,2440.95
19525,2023-04-02,C1003,E138,Electronics,V004,Vendor D,255.43,3,766.29
19526,2023-04-02,C1080,P207,Pharma,V002,Vendor B,73.14,4,292.56
19527,2023-04-02,C1042,E193,Electronics,V002,Vendor B,291.28,1,291.28
19528,2023-04-02,C1019,P261,Pharma,V004,Vendor D,91.1,3,273.3
19529,2023-04-02,C1015,P290,Pharma,V003,Vendor C,30.76,4,123.04
19530,2023-04-02,C1074,E193,Electronics,V001,Vendor A,350.53,2,701.06
19531,2023-04-02,C1017,E138,Electronics,V003,Vendor C,239.54,1,239.54
19532,2023-04-02,C1082,E199,Electronics,V003,Vendor C,270.1,1,270.1
19533,2023-04-02,C1053,P261,Pharma,V004,Vendor D,88.39,4,353.56
19534,2023-04-03,C1010,E179,Electronics,V003,Vendor C,271.11,4,1084.44
19535,2023-04-03,C1019,E199,Electronics,V003,Vendor C,475.67,2,951.34
19536,2023-04-03,C1024,E179,Electronics,V001,Vendor A,409.4,4,1637.6
19537,2023-04-03,C1003,P261,Pharma,V004,Vendor D,93.87,4,375.48
19538,2023-04-03,C1043,P261,Pharma,V002,Vendor B,50.5,1,50.5
19539,2023-04-03,C1031,E179,Electronics,V002,Vendor B,499.29,5,2496.45
19540,2023-04-03,C1018,P255,Pharma,V004,Vendor D,94.9,4,379.6
19541,2023-04-03,C1044,E199,Electronics,V004,Vendor D,233.92,2,467.84
19542,2023-04-03,C1048,P290,Pharma,V002,Vendor B,82.4,4,329.6
19543,2023-04-03,C1016,E138,Electronics,V003,Vendor C,486.43,1,486.43
19544,2023-04-03,C1013,P207,Pharma,V002,Vendor B,99.09,5,495.45
19545,2023-04-03,C1087,P207,Pharma,V004,Vendor D,48.44,4,193.76
19546,2023-04-03,C1043,P290,Pharma,V001,Vendor A,27.25,4,109.0
19547,2023-04-03,C1043,P261,Pharma,V002,Vendor B,96.16,2,192.32
19548,2023-04-03,C1005,E179,Electronics,V001,Vendor A,304.77,3,914.31
19549,2023-04-03,C1099,P255,Pharma,V001,Vendor A,59.3,4,237.2
19550,2023-04-03,C1049,P255,Pharma,V002,Vendor B,52.87,2,105.74
19551,2023-04-03,C1089,P207,Pharma,V004,Vendor D,20.01,2,40.02
